Soft_Segment_Content,Furan_Content,Maleimide_Content,Hard_Segment_Content,NCO_OH_Ratio,Extra_Crosslinker_Content,Furan_Type,Network_Topology,Polyol_Class,Iso_Class,Soft_Mw,Constraint_Factor,Hard_Symmetry,Soft_Cryst,Synergy_Feature,healing_temperature,healing_time,pred_tensile_strength,pred_elongation,pred_healing_eff,Candidate_ID,is_pareto_3obj
0.5173982216125291,0.0,0.1853353737784117,0.28043508277730844,0.8119123598505434,0.0,1,0,1,0,2000.0,0.0001182000057763222,0,1,0.5045765316423361,120,3,39.13642273073665,814.9064,77.47459557136871,Virtual_02087,True
0.544202854129484,0.0,0.0,0.40762,1.0,0.0,0,0,0,0,1000.0,0.0004,0,1,0.02884134977243757,60,16,34.066332228514256,873.6509,86.66822936737282,Virtual_02522,True
0.5449513716773854,0.0,0.018297839452746226,0.40762,0.5231346944974226,0.0,0,0,0,1,2000.0,0.00019078332176163107,1,1,0.4489309327785348,60,48,46.31337364632725,926.7695,67.81375991658844,Virtual_02557,True
0.5068107365510784,0.06386219572224199,0.021218267673845447,0.40762,1.0,0.0,1,1,0,0,1134.236509224713,0.0004,0,1,0.007570313138847194,80,24,27.826064595600013,932.6513,87.09408363778067,Virtual_02635,True
0.4977078635424027,0.06382986926416157,0.045666443168069885,0.40762,0.8872379388365372,0.0,0,0,0,0,1000.0,0.0004,0,1,0.012259440464052827,60,6,32.602274690525114,893.3032,88.06339028515795,Virtual_02682,True
0.5294570815444822,0.0,0.0,0.40762,0.4385974008995586,0.0,0,1,0,0,2000.0,0.000212030676541712,1,1,0.5265611986874047,70,4,38.69573097633213,1025.2515,74.91176659621678,Virtual_02702,True
0.660875981537793,0.0594012401002407,0.10430281804252983,0.13234376714633395,0.4478030642481878,0.0,0,0,1,0,1982.0946988715896,0.0001046174899561702,0,1,0.0,60,16,22.509735811663123,1126.0095,79.54520023556537,Virtual_02841,True
0.5292004531216189,0.0,0.21107723193381664,0.31189753013739824,0.7922451988758896,0.0,0,0,0,1,2000.0,0.0001,1,1,0.5067527198098243,80,24,46.603817493338106,788.0405,80.46925790777898,Virtual_02965,True
0.6727006971119792,0.06251174470354429,0.08186593082390764,0.1336063689367071,0.5344492529644703,0.0,2,1,1,0,2000.0,0.0001,0,1,0.01807374275021681,100,24,14.611705942974293,1152.6056,77.2526741372838,Virtual_03008,True
0.5619212073813394,0.09304291362322094,0.13003620033666172,0.20325735664862662,0.8167397461141455,0.0,0,1,0,0,1076.8854100652713,0.00023674741667970646,1,1,0.0,70,4,9.378218022239118,415.54425,105.2165095517014,Virtual_03044,True
0.5185299008408359,0.03776301303991436,0.1734793507590994,0.2910213367338829,0.6981323884569665,0.0,0,1,0,0,2000.0,0.0001,1,1,0.5186416901663858,60,16,34.26589285349966,806.8565,88.35417948963149,Virtual_03096,True
0.5437189092403172,0.0,0.20245109848991139,0.25143642086525364,0.8726041281032273,0.0,0,0,0,0,2000.0,0.00012249807622363997,1,1,0.49775975601250094,60,16,35.762271448478316,791.5711,90.57924355047382,Virtual_03280,True
0.6132470171987608,0.04314760800687509,0.10248066893675443,0.249855823545901,0.7558928662275606,0.0,1,1,1,0,2000.0,0.0001,0,1,0.0,80,24,22.652157659203745,1010.74756,83.89881695224585,Virtual_03287,True
0.5547307764655462,0.0,0.004649446434602392,0.40762,1.0,0.0,0,0,0,0,1065.684862513729,0.0003903689188452401,0,1,0.0694987462663734,60,16,34.42670370030638,910.78326,86.02846755187765,Virtual_03363,True
0.6760400229027294,0.010458956729873358,0.01683023855035558,0.3056859720786009,1.0,0.0,0,0,0,0,1017.6583548456089,0.0002668009599681938,1,1,0.05743406305085434,60,16,16.88309356357234,766.24066,97.96666876870495,Virtual_03399,True
0.5624124055549048,0.011850968034342614,0.0,0.40762,1.0,0.0,0,0,0,0,1000.0,0.0003741941783681018,0,1,0.0,60,16,32.66747192361769,898.31976,87.39066263384497,Virtual_03458,True
0.5164101136632773,0.0,0.0,0.40762,0.464388700172906,0.0,0,0,0,1,1941.9589091070545,0.00021422965273902022,0,1,0.5569639687250837,90,3,48.915274190999604,863.823,58.008373432397875,Virtual_03483,True
0.6532807683803925,0.06532542796811015,0.11089420202384664,0.11604,0.5174001811067858,0.0,2,0,1,0,2000.0,0.00014146815525718776,1,1,0.0,75,24,15.794273233080093,1045.7758,86.02736493829016,Virtual_03616,True
0.6774425509427866,0.06571114669152799,0.09891228399992709,0.15699387859286365,0.5581638718985532,0.0,2,1,1,0,1896.7090681765085,0.00015109043342159746,1,1,0.0,60,16,11.806676490289775,970.83466,90.47534214942343,Virtual_03619,True
0.52700670977135,0.0,0.007973310758184601,0.4000646710869384,0.9922100931473083,0.0,0,0,0,0,1104.882586288743,0.00039179128366297603,1,1,0.0,60,48,30.493384170535485,838.3774,91.61112798262582,Virtual_03633,True
0.49207932462894505,0.04281229472650847,0.02530382041619377,0.40762,0.9766409789985666,0.0,0,1,0,0,1150.9970871023925,0.0003701763976444148,0,1,0.014293368807953859,80,24,30.045591871490906,891.84106,88.12337253631695,Virtual_03807,True
0.6033300817513124,0.04411173295265338,0.10376584304733462,0.2547233767753723,0.744912376768211,0.0,1,1,1,0,2000.0,0.0001,1,1,0.0,60,48,20.92344417128635,930.04724,92.0025285754501,Virtual_03835,True
0.5550420384823648,0.0,0.007089378470023834,0.40762,0.9590747805876385,0.0,0,0,0,0,1000.0,0.0004,1,1,0.0,60,16,28.78936827583896,832.6477,92.89600681076485,Virtual_03852,True
0.4919803482719048,0.05234786623466069,0.02668761563847054,0.40762,0.971175946958199,0.0,1,1,0,0,1136.5287365547242,0.0003499108754251895,0,1,0.04321669490719546,80,24,28.595907765236852,908.5404,86.78082783418377,Virtual_03853,True
0.5034825863808565,0.0,0.0,0.40762,0.49298601490863103,0.0,0,0,0,0,2000.0,0.00021888916867952962,1,1,0.5672033435786076,60,16,43.30978319371123,937.5867,72.63400809178614,Virtual_03915,True
0.6057637983364091,0.0,0.0,0.3914814562037749,1.0,0.0,0,0,0,0,1000.0,0.0003928979489993711,1,1,0.0,60,48,25.83306862510419,671.59973,93.3021594339636,Virtual_03932,True
0.4919176852932858,0.0636889465519236,0.03346844065717666,0.40762,1.0,0.0,1,1,0,0,1000.0,0.0004,0,1,0.0,60,48,26.929479324924632,910.39233,90.14036754835803,Virtual_04070,True
0.5133198665798372,0.0,0.20409835962659686,0.24708518899075566,0.8067015572420781,0.0,0,0,0,0,2000.0,0.00011241038360180755,1,1,0.4689618778711984,75,24,36.740246582300664,698.8794,89.38158898920852,Virtual_04133,True
0.559581470029329,0.0,0.004020751063585649,0.40639054675360126,0.9743199492644574,0.0,0,1,0,0,1000.0,0.0004,1,1,0.019190482439174542,75,24,25.115689086184403,798.9465,94.36477664812081,Virtual_04194,True
0.5419274564880999,0.0,0.011074280757950581,0.39322810418168597,0.9933126486925103,0.0,0,0,0,0,1003.6071761882795,0.00039603399250204475,0,1,0.008307412022498389,60,16,33.40083393380488,829.9068,87.37905663740386,Virtual_04299,True
0.674252239102073,0.00912737114550434,0.0,0.2730866999259139,0.9844247645353638,0.0,0,0,0,0,1000.0,0.00027901559775098496,1,1,0.06468450794166972,60,48,14.79763170585229,784.0715,96.21462871234256,Virtual_04399,True
0.4751811241818072,0.065265289633567,0.030421975562940448,0.40762,0.9894632373771324,0.0,0,1,0,0,1000.0,0.0003855494532955466,0,1,0.0,60,48,28.084105984529934,845.7419,92.00752669756729,Virtual_04572,True
0.5156241863255407,0.005469208301903454,0.22072,0.30780090167459784,0.7849475968675154,0.0,0,0,0,1,1977.1444189568583,0.00010192599812252053,1,1,0.4542182720689188,80,24,46.2660481210726,620.8596,81.83122158117166,Virtual_04600,True
0.5229399731079323,0.04021380442331808,0.2015312484051013,0.2913554743151655,0.6936615186458436,0.0,0,1,0,1,2000.0,0.00010292703454275521,1,1,0.5278760336395494,70,4,41.48537372001816,765.0142,83.00781618686301,Virtual_04647,True
0.5281056970316553,3.0337168913382153e-05,0.002851798545951736,0.40762,0.37964777966678837,0.0,0,0,0,1,2000.0,0.00021549777376977545,0,1,0.5702137928708537,70,4,49.06661168288057,914.6456,57.06485537143808,Virtual_04712,True
0.5678624270131768,0.09728035190996072,0.17200711208275168,0.20380746068968214,0.7987759435486399,0.0,0,1,0,1,1088.4530612432852,0.00018243369655824925,1,1,0.00010508545406041577,80,24,15.077612478924616,282.7713,99.1710002649921,Virtual_04920,True
0.5542571925712644,0.012823385389738868,4.1007290740556456e-05,0.40762,1.0,0.0,0,0,0,0,1232.329692224952,0.0003823602586859119,0,1,0.0,60,48,35.282635068569725,910.78326,84.64746338711494,Virtual_04945,True
0.5219038511145524,0.05392484327871865,0.017692864860063,0.40762,0.9409083849700105,0.0,1,1,0,0,1040.8929440735355,0.0004,1,1,0.0,60,16,23.752502254480376,876.8631,93.9189532813106,Virtual_05194,True
0.44426472000716494,0.14767034976702387,0.17224569350180005,0.25701164308771773,0.6596548023010397,0.0,0,0,1,1,2000.0,0.0001,1,1,0.4371039906311971,60,6,40.96989121849165,382.5955,85.75970042442934,Virtual_05228,True
0.5826565527885836,0.11077512077965788,0.06778198885959527,0.20551989319174754,0.9888224236959366,0.0,0,1,0,1,1000.0,0.0001871947097870867,1,1,0.04168879605093005,80,24,12.484053491526227,430.8528,101.79730042141667,Virtual_05498,True
0.5239411213140159,0.0,0.0,0.40762,0.48030426922962444,0.0,0,0,0,0,2000.0,0.00019892109980792724,1,1,0.5572055839432943,60,48,42.49498390394255,1015.017,71.57696703935615,Virtual_05544,True
0.4889187099808661,0.06563699265303437,0.042589185486444726,0.40762,0.9553604576891821,0.0,1,1,0,0,1166.6376815332746,0.0003996305748957618,0,1,0.0,60,48,28.43826451770878,914.0073,88.19690147339485,Virtual_05564,True
0.6821098592994722,0.06603732313717305,0.1018881591634326,0.1254415433529235,0.5026369263889087,0.0,2,0,1,0,2000.0,0.0001,0,1,0.0,60,48,19.119894968272455,1163.5132,73.11307427861614,Virtual_05638,True
0.73444,0.0,0.006998725460288073,0.24188983998380373,1.0,0.0,0,0,0,0,1000.0,0.0002830418063398119,1,1,0.0,70,4,10.647414794653617,635.541,98.84405350398637,Virtual_05646,True
0.5589057209094447,0.0033137300435703157,0.0,0.40762,0.9792897877667973,0.0,0,0,0,0,1000.0,0.00039721333374999763,0,1,0.0,60,6,33.29251930118477,931.33954,86.68453659548688,Virtual_05740,True
0.634931631538464,0.055148686031929364,0.12433944785618821,0.14607961726196322,0.5314275738287395,0.0,2,0,1,0,2000.0,0.0001,0,1,0.0,80,24,22.63491383929314,1057.737,76.51431806177968,Virtual_05803,True
0.5822080191596931,0.037072519260689676,0.10002170260097254,0.24199968640517228,0.7156020330622085,0.0,1,1,1,0,2000.0,0.0001,0,1,0.014076150609389854,120,1,23.84064102150095,1019.8503,81.83674610406679,Virtual_05885,True
0.5297107922258069,0.0,0.02488420258610026,0.40762,0.37616971627035156,0.0,0,0,0,1,2000.0,0.0002026120623580049,1,1,0.5134777460436903,120,3,47.71591543524046,966.93475,64.43603112343186,Virtual_05922,True
0.4709134161839417,0.11382601094373637,0.19925537256859216,0.24722206976013714,0.6163804728628763,0.0,0,0,0,0,2000.0,0.0001,1,1,0.4098425872647991,60,16,32.8248768681215,348.07382,91.72593852063352,Virtual_06019,True
0.4673284054368122,0.04068573633765462,0.21282875427459283,0.30248956073420774,0.7246728362438883,0.0,0,0,0,1,1773.794992708833,0.0001,1,1,0.4630955369664979,60,6,44.44372426420574,513.9858,84.91333603382127,Virtual_06020,True
0.5140064381172644,0.020037388929655908,0.0,0.40762,0.3539928197454195,0.0,0,1,0,1,2000.0,0.00021308535091023553,1,1,0.5496844094166087,80,24,44.15297344970698,868.5254,68.3500929614866,Virtual_06099,True
0.516661001322234,0.0,0.20643968643734179,0.2680616577818848,0.7664619610918458,0.0,0,0,0,1,2000.0,0.0001,1,1,0.5171267657576613,120,1,44.88469421548066,790.1099,81.69940654014695,Virtual_06355,True
0.5608384948238944,0.0,0.006043947187737817,0.40762,0.9419968861860988,0.0,0,1,0,0,1000.0,0.0004,0,1,0.0,60,16,28.382412214095993,891.17316,88.95666444254257,Virtual_06359,True
0.5487143713174752,0.0,0.03789893818601233,0.40762,0.37000975137901126,0.0,0,0,0,0,2000.0,0.00019122776821475267,1,1,0.5159486016102383,60,16,42.198917797416634,1072.6866,72.21304486597731,Virtual_06451,True
0.4879700141749753,0.066583937606912,0.018165761749784844,0.40762,0.9294169182872931,0.0,1,1,0,0,1054.9430461407262,0.00039282775174820025,0,1,0.11640918913497292,120,48,27.860961826361873,951.3321,83.70377680301083,Virtual_06560,True
0.6324415374405383,0.11333557808518314,0.05165565495696371,0.2145420384702419,0.938434666119331,0.0,0,1,0,1,1021.0064752760475,0.00018602706665496284,1,1,0.01510583787127718,60,48,10.784821529373456,435.6642,100.94583349803884,Virtual_06596,True
0.5425764152620571,0.0,0.023736920882545316,0.40762,0.4046022112409549,0.0,0,0,0,1,2000.0,0.00019057596802526933,0,1,0.552090777867392,75,24,49.117562510063486,948.9442,56.689076317712605,Virtual_06639,True
0.4837853128904339,0.06568330877685127,0.013393505003976083,0.40762,1.0,0.0,2,0,0,0,1034.3873084430443,0.0004,1,1,0.0,60,16,26.07136365576207,874.58905,91.26246749316095,Virtual_06655,True
0.6044899029673265,0.026595611104707855,0.10206665209869946,0.2406749757461716,0.762239117651379,0.0,2,1,1,0,2000.0,0.0001,0,1,0.0,60,48,22.504183425385648,1010.8337,82.19221143391465,Virtual_06695,True
0.5838002054432901,0.09227065192101139,0.10804167369762042,0.2199334029288429,0.8084456803147351,0.0,0,1,0,0,1000.0,0.00022236322777555785,0,1,0.0,60,16,11.188756066571646,527.84784,98.65508567915772,Virtual_06826,True
0.73444,0.0,0.013342420254266088,0.28375641506989796,1.0,0.0,0,1,1,0,1000.0,0.00026153556233054484,1,1,0.08535193497383733,60,6,7.218690902038944,645.1863,100.44551898289588,Virtual_06885,True
0.49837337553161076,0.01163187250117043,0.005939857141868425,0.40762,0.4249076510039327,0.0,0,0,0,1,2000.0,0.00015753403299885845,1,1,0.5851610679632067,60,48,48.852785066210465,875.0307,65.6681509493219,Virtual_06924,True
0.6713477239735847,0.06589649225829126,0.07448215184072104,0.13825012580516158,0.42917936147210534,0.0,2,0,1,0,2000.0,0.00011915015675503546,0,1,0.0,100,24,19.837722194227567,1165.4679,69.90192862372241,Virtual_07052,True
0.5584957465479957,0.0,0.006513311805647425,0.40762,0.9913471728759747,0.0,0,0,0,0,1068.7063700154763,0.00039404924988274535,0,1,0.005193662542545807,60,48,34.18387523288409,931.33954,86.01192757985562,Virtual_07111,True
0.544601441196817,0.0010036237413042547,0.0,0.40762,0.9965822201644207,0.0,0,0,0,0,1101.5680170845121,0.0003704808551168834,0,1,0.028309371727040945,60,16,34.82513495555257,927.9157,85.87094883844034,Virtual_07161,True
0.6045451650119281,0.007198295135409278,0.0,0.3561138906172572,1.0,0.0,0,1,0,0,1023.0860187868833,0.0004,1,1,0.0,75,24,20.7235289092365,656.2536,96.94396986451805,Virtual_07227,True
0.6571757855395093,0.06205603847187114,0.11354789266081616,0.12809531109247058,0.5482010099215834,0.0,2,0,1,0,2000.0,0.00012432646308260808,0,1,0.10964884198068756,60,48,20.860369851273312,1142.1394,73.58059524531258,Virtual_07289,True
0.5281575304143682,0.0,0.016440381501683678,0.3936721338083909,0.945191203557537,0.0,0,0,0,0,1000.0,0.0003710418674612931,0,1,0.031169751326193238,60,16,33.73953991348692,821.9587,86.92171951326264,Virtual_07347,True
0.5160546266257158,0.0,0.0015892974589666782,0.40762,0.41594657181906675,0.0,0,0,0,1,2000.0,0.00016457967329182324,1,1,0.493552326964613,120,3,47.53262885207084,958.1464,64.88968290695131,Virtual_07479,True
0.5209637436388025,0.062002585040298944,0.03356902881754896,0.40762,0.9551531695373884,0.0,1,1,0,0,1000.0,0.0004,0,1,0.0,60,48,26.11433974685981,915.16174,89.71116227193718,Virtual_07589,True
0.5458303934242112,0.0,6.41000209180888e-05,0.40762,1.0,0.0,0,0,0,0,1000.0,0.00038532031645724114,0,1,0.04970217425148611,60,16,33.961186732046265,910.78326,86.68464149320036,Virtual_07676,True
0.5448499070653233,0.006386015058148985,0.0,0.40762,0.521338459364649,0.0,0,0,0,1,1799.4777943422487,0.00020098161981678517,1,1,0.5290574504945804,60,16,43.98942663264929,877.93774,68.68480358753939,Virtual_07678,True
0.541614682591762,0.0054677619304119825,0.03388077711599078,0.40762,0.9790932595850922,0.0,0,0,0,0,1184.0520844872638,0.0003777045785136604,0,1,0.0,80,24,35.82011173844205,917.02734,84.44639819222186,Virtual_07772,True
0.50069237348076,0.05606669509028972,0.03565004883313821,0.40762,1.0,0.0,1,1,0,0,1207.5280664470595,0.0003759182138003404,1,1,0.041170287319337556,70,4,26.144634542392488,813.0666,93.20666795612385,Virtual_07775,True
0.5298921850488583,0.008888992521523044,0.20504527461920988,0.3055734757329047,0.7853874544551116,0.0,0,0,0,1,1989.4783301001994,0.00010166661887165402,1,1,0.4571124777351572,80,24,45.48042069493566,640.1198,81.2052020582765,Virtual_08135,True
0.730724135634565,0.0,0.015084264832989434,0.22985760709812728,0.9965956990431076,0.0,0,0,0,0,1000.0,0.00032290412927917823,1,1,0.0,60,16,10.545752703076005,640.4456,99.31894385090405,Virtual_08215,True
0.6220810842194194,0.010072260103568008,0.0,0.35331551851999854,1.0,0.0,0,1,0,0,1027.7247101397056,0.0003944213452578706,1,1,0.0,80,24,19.81640122956992,691.4552,97.03290341742148,Virtual_08275,True
0.532799470519121,0.0,0.012315756387129522,0.40762,0.47193933196643384,0.0,0,0,0,0,2000.0,0.00022774899279914886,1,1,0.5460346790273836,60,16,42.355311115247794,983.0102,72.59666376984022,Virtual_08280,True
0.505663463227272,0.058460447232594304,0.018467510302023614,0.40762,0.9719295716938708,0.0,1,1,0,0,1250.0730846357112,0.0004,1,1,0.0,60,16,26.113727486462793,850.867,92.6444142393615,Virtual_08395,True
0.5617065777860583,0.010679764304047337,0.0,0.40762,1.0,0.0,0,0,0,0,1011.9654599865659,0.00037059670913405497,0,1,0.0,60,48,32.83329758319841,898.31976,86.97971156702376,Virtual_08552,True
0.5076431717757274,0.0,0.00025190453955705686,0.40762,0.44442981676770776,0.0,0,0,0,1,2000.0,0.00017400012071605347,1,1,0.5196668494407396,120,3,47.98687865794436,930.64813,65.09608804556623,Virtual_08624,True
0.4812949278990576,0.06260040831337087,0.0170130339973799,0.40762,0.9272331790163234,0.0,0,1,0,0,1000.0,0.000353840107956472,1,1,0.05839719689760369,60,16,25.093753710234136,799.7935,95.7565046440072,Virtual_08662,True
0.49476780558457845,0.05034702849196156,0.20269029857054954,0.2670476533177607,0.7954440704578122,0.0,0,0,0,1,2000.0,0.0001,1,1,0.488022863778382,120,3,43.89565877206454,662.3104,83.69588619032689,Virtual_08826,True
0.5124766118370879,0.0,0.1953017477171165,0.2741296460570426,0.7967695427846415,0.0,0,1,0,1,2000.0,0.0001,1,1,0.5130039126782274,60,16,41.68850105968633,718.41296,83.83378975623977,Virtual_08921,True
0.5033994694045124,0.05211600302189434,0.011044157891770476,0.40762,0.9911680923281537,0.0,1,1,0,0,1055.5030830780074,0.0003980102610860038,1,1,0.0,60,48,24.572813625594897,835.2356,94.19693084765024,Virtual_08941,True
0.5152417362627971,0.003267094965245138,0.022422759504941568,0.40762,0.4999211808772703,0.0,0,0,1,1,2000.0,0.00019679860138746073,1,1,0.5224945692292613,80,24,44.58263291907807,985.0388,67.19395754298316,Virtual_08966,True
0.4862494190773754,0.0650025441438993,0.018161220131029047,0.40762,0.9934779394974079,0.0,1,1,0,0,1000.0,0.00038001591044561206,0,1,0.04112699649315037,110,10,27.062086233963413,958.89136,86.04205581247706,Virtual_09042,True
0.6500602151219937,0.0,0.009692189075621893,0.33193447737209814,1.0,0.0,0,0,0,0,1059.617224016804,0.00030585615433325664,1,1,0.0,60,16,20.514846813858277,676.97076,96.7061064325361,Virtual_09106,True
0.6577369514115783,0.06173268668188217,0.13036247103443377,0.16439285518155777,0.590948433766867,0.0,1,0,1,0,2000.0,0.00010859373502216022,0,1,0.0,60,48,23.47630815029089,1037.0417,78.52444693690133,Virtual_09404,True
0.5909696088216132,0.019604333339326877,0.09766146869871128,0.22627135828794323,0.807933893712433,0.0,1,1,1,0,2000.0,0.0001,1,1,0.0,80,24,20.44707299570728,879.72986,93.11608360926999,Virtual_09478,True
